ch13pa30se004	impe	Imperial dignity and titles.	chap13	The name of Emperor,
ch13pa31se001	dioc	Diocletian assumes the diadem, and introduces the Persian ceremonial.	chap13	From the time of Augustus to that
ch13pa32se001	newf	New form of administration, two Augusti, and two Caesars.	chap13	Ostentation was the first principle of the
ch13pa33se001	incr	Increase of taxes.	chap13	The system of Diocletian was accompanied with
ch13pa34se001	abdi	Abdication of Diocletian and Maximian.	chap13	It was in the twenty-first year of
ch13pa34se003	rese	Resemblance to Charles the Fifth.	chap13	The parallel of Charles
ch13pa35se001	longi	A.D. 304. Long illness of Diocletian.	chap13	Notwithstanding the severity of a very cold
ch13pa35se006	hisp	His prudence.	chap13	was time to put
ch13pa36se001	305	A.D. 305. May 1	chap13	The ceremony of his abdication was performed
ch13pa36se004	comp	Compliance of Maximian.	chap13	Maximian, as it had
ch13pa37se001	reti	Retirement of Diocletian at Salona.	chap13	Diocletian, who, from a servile origin, had
ch13pa37se005	hisph	His philosophy,	chap13	His answer to Maximian
ch13pa37se018	andd	and death. A.D. 313.	chap13	A report, though of
ch13pa38se001	desc	Description of Salona and the adjacent country.	chap13	Before we dismiss the consideration of the
ch13pa39se001	ofdi	Of Diocletian's palace.	chap13	Though Constantine, from a very obvious prejudice,
ch13pa40se001	decl	Decline of the arts.	chap13	Had this magnificent edifice remained in a
ch13pa41se001	ofle	Of letters.	chap13	It is almost unnecessary to remark that
ch13pa42se001	then	The new Platonists.	chap13	The declining age of learning and of
ch14pa07se015	heis	He is acknowledged by Galerius, who gives him only the title of Caesar, and that of Augustus to Severus	chap14	But his resentment insensibly
ch14pa10se008	maxi	Maximian re-assumes the purple	chap14	It is uncertain whether
ch14pa15se007	ando	and of Maximin	chap14	The news of his
ch14pa15se008	sixe	Six emperors. A.D. 308	chap14	administered by six emperors.
ch14pa16se019	hisd	His death. A.D. 310. February	chap14	A secret but irrevocable
ch14pa17se005	hisdo	His dominion shared between Maximin and Licinius	chap14	sooner expired in his
ch14pa22se011	batt	Battle of Turin	chap14	A numerous army of
ch14pa28se012	thede	the defeat, April 30,	chap14	commanded a disciplined and
ch14pa28se018	andd	and death of the former August.	chap14	His death, which happened
ch14pa29se010	unfo	Unfortunate fate of the empress Valeria and her mother	chap14	whose melancholy adventures might
ch14pa31se003	battc	Battle of Cibalis. A.D. 315. 8th Oct	chap14	had only twenty thousand,
ch14pa32se013	trea	Treaty of peace. December	chap14	He consented to leave
ch14pa38se005	subm	Submission and death of Licinius	chap14	He retired to Nicomedia,
ch14pa38se013	reun	Re-union of the empire. A.D. 324	chap14	By this victory of
ch15pa01se001	impo	Importance of the inquiry	chap15	A CANDID but rational inquiry into the
ch15pa02se001	itsd	Its difficulties	chap15	But this inquiry, however useful or entertaining,
ch15pa03se001	five	Five causes of the growth of Christianity	chap15	Our curiosity is naturally prompted to inquire
ch15pa04se001	thef	THE FIRST CAUSE: Zeal of the Jews	chap15	We have already described the religious harmony
ch15pa05se001	itsg	Its gradual increase	chap15	This inflexible perseverance, which appeared so odious
ch15pa06se001	thei	Their religion better suited to defence rather than to conquest	chap15	The Jewish religion was admirably fitted for
ch15pa07se001	more	More liberal zeal of Christianity	chap15	Under these circumstances, Christianity offered itself to
ch15pa08se001	obst	Obstinancy and reasons of the believing Jews	chap15	The enfranchisement of the church from the
ch15pa09se001	then	The Nazarene church of Jerusalem	chap15	The history of the church of Jerusalem
ch15pa10se001	thee	The Ebionites	chap15	When the name and honours of the
ch15pa11se001	theg	The Gnostics	chap15	While the orthodox church preserved a just
ch15pa12se001	their	Their sects, progress and influence	chap15	It has been remarked, with more ingenuity
ch15pa13se001	thed	The daemons considered as the gods of antiquity	chap15	But, whatever difference of opinion might subsist
ch15pa14se001	abho	Abhorrence of the Christians for idoltary	chap15	In consequence of this opinion, it was
ch15pa14se004	cere	Ceremonies	chap15	The important transactions of
ch15pa14se008	arts	Arts	chap15	Every art and every
ch15pa15se001	fest	Festivals	chap15	The dangerous temptations which on every side
ch15pa16se001	zeal	Zeal for Christianity	chap15	Such was the anxious diligence which was
ch15pa17se001	thedo	THE SECOND CAUSE: The doctrine of the immortality of the soul among the philosophers	chap15	represent, in the most lively colours, the
ch15pa18se001	amon	among the Pagans of Greece and Rome;	chap15	Since, therefore, the most sublime efforts of
ch15pa18se005	among	among the barbarians;	chap15	and, since we cannot
ch15pa19se001	amongt	among the Jews;	chap15	We might naturally expect that a principle
ch15pa20se001	amongc	among the Christians	chap15	When the promise of eternal happiness was
ch15pa20se003	appr	Approaching end of the world.	chap15	primitive church, the influence
ch15pa21se001	doct	Doctrine of the Millenium.	chap15	The ancient and popular doctrine of the
ch15pa22se001	conf	Conflagration of Rome and of the world	chap15	Whilst the happiness and glory of a
ch15pa23se001	thep	The Pagans devoted to eternal punishment.	chap15	The condemnation of the wisest and most
ch15pa24se001	were	Were often converted by their fears.	chap15	Doubtless there were many among the primitive
ch15pa25se001	mira	THE THIRD CAUSE: Miraculous powers of the primitive church.	chap15	The supernatural gifts, which even in this
ch15pa26se001	theirt	Their truth contested.	chap15	The miracles of the primitive church, after
ch15pa26se003	ourp	Our perplexity in defining the miraculous period.	chap15	The duty of an
ch15pa27se001	useo	Use of the primitive miracles.	chap15	Whatever opinion may be entertained of the
ch15pa28se001	virt	THE FOURTH CAUSE: Virtues of the first Christians.	chap15	But the primitive Christian demonstrated his faith
ch15pa29se001	effe	Effects of their repentance	chap15	It is a very ancient reproach, suggested
ch15pa30se001	care	Care of their reputation	chap15	When the new converts had been enrolled
ch15pa31se001	mora	Morality of the fathers	chap15	It is a very honourable circumstance for
ch15pa32se001	prin	Principles of human nature.	chap15	There are two very natural propensities which
ch15pa33se001	thepr	The primitive Christians condemn pleasure and luxury	chap15	The acquisition of knowledge, the exercise of
ch15pa34se001	theirs	Their sentiments concerning marriage and chastity.	chap15	The chaste severity of the fathers, in
ch15pa35se001	theira	Their aversion to the business of war and government	chap15	The Christians were not less averse to
ch15pa36se001	thech	THE FIFTH CAUSE: The Christians active in the government of the church	chap15	But the human character, however it may
ch15pa37se001	itsp	Its primitive freedom and equality.	chap15	The government of the church has often
ch15pa38se001	inst	Institutions of bishops as presidents of the college of presbyters	chap15	But the most perfect equality of freedom
ch15pa39se001	prov	Provincial councils	chap15	Such was the mild and equal constitution
ch15pa39se008	unio	Union of the church	chap15	The institution of synods
ch15pa40se001	prog	Progress of episcopal authority.	chap15	As the legislative authority of the particular
ch15pa41se001	pree	Pre-eminence of the metropolitan churches.	chap15	The same causes which at first had
ch15pa41se006	ambi	Ambition of the Roman pontiff	chap15	The society of the
ch15pa42se001	lait	Laity and clergy	chap15	The progress of the ecclesiastical authority gave
ch15pa43se001	obla	Oblations and revenue of the church.	chap15	The community of goods, which had so
ch15pa44se001	dist	Distribution of the revenue.	chap15	The bishop was the natural steward of
ch15pa45se001	exco	Excommunication	chap15	It is the undoubted right of every
ch15pa46se005	publ	Public pennance	chap15	Humbled by a public
ch15pa47se001	thedi	The dignity of episcopal government.	chap15	The well-tempered mixture of liberality and rigour,
ch15pa48se001	reca	Recapitulation of the five causes.	chap15	In the course of this important, though
ch15pa48se007	weak	Weakness of Polytheism.	chap15	In the various religions
ch15pa49se001	scep	Scepticism of the Pagan world proved favourable to the new religion.	chap15	When Christianity appeared in the world, even
ch15pa50se001	aswe	As well as the peace and union of the Roman empire.	chap15	It has been observed, with truth as
ch15pa50se007	hist	Historical views of the progress of Christianity	chap15	There is the strongest
ch15pa51se001	inth	In the East.	chap15	The rich provinces that extend from the
ch15pa52se001	thechu	The church of Antioch.	chap15	Without descending into a minute scrutiny of
ch15pa53se001	ineg	In Egypt.	chap15	The extensive commerce of Alexandria, and its
ch15pa54se001	inro	In Rome.	chap15	A perpetual stream of strangers and provincials
ch15pa55se001	inaf	In Africa and the western provinces.	chap15	The western provincials appeared to have derived
ch15pa56se001	beyo	Beyond the limits of the Roman empire.	chap15	The progress of Christianity was not confined
ch15pa57se001	gene	General proportion of Christians and Pagans.	chap15	From this impartial, though imperfect, survey of
ch15pa58se001	whet	Whether the first Christians were mean and ignorant.	chap15	Such is the constitution of civil society,
ch15pa59se001	some	Some exceptions with regard to learning;	chap15	This unfavourable picture, though not devoid of
ch15pa60se001	with	with regard to rank and fortune.	chap15	Nor can it be affirmed with truth
ch15pa61se001	chri	Christianity most favourably received by the poor and simple.	chap15	And yet these exceptions are either too
ch15pa62se001	reje	Rejected by some emminent men of the first and second centuries.	chap15	We stand in need of such reflections
ch15pa63se001	theirne	Their neglect of prophecy.	chap15	It is at least doubtful whether any
ch15pa64se001	ofmi	and of miracles.	chap15	But how shall we excuse the supine
ch15pa64se004	gener	General silence concerning the darkness of the passion.	chap15	But the sages of
ch16pa01se001	chri	Christianity persecuted by the Roman emperors	chap16	IF we seriously consider the purity of
ch16pa03se001	inqu	Inquiry into their motives	chap16	The sectaries of a persecuted religion, depressed
ch16pa04se001	rebe	Rebellious spirit of the jews	chap16	Without repeating what has been already mentioned
ch16pa05se001	tole	Toleration of the Jewish religion	chap16	of the Roman princes expired after the
ch16pa06se001	thej	The Jews were a people which folowed, the Christians, a sect which deserted, the religion of their fathers.	chap16	Since the Jews, who rejected with abhorrence
ch16pa07se001	chris	Christianity accused of atheism, and mistaken by the people and philosophers	chap16	The surprise of the Pagans was soon
ch16pa09se001	theu	The union and assemblies of the Christians considered as a dangerous conspiracy.	chap16	The personal guilt which every Christian had
ch16pa10se001	thei	Their manners calumniated	chap16	The precautions with which the disciples of
ch16pa11se001	their	Their imprudent defence	chap16	But the perusal of the ancient apologies
ch16pa12se001	idea	Idea of the conduct of the emperors towards the Christians	chap16	History, which undertakes to record the transactions
ch16pa13se001	they	They neglected the Christians as a sect of Jews	chap16	By the wise dispensation of Providence, a
ch16pa14se001	thef	The fire of Rome under the reign of Nero	chap16	In the tenth year of the reign
ch16pa14se011	crue	Cruel punishment of the Christians, as the incendiaries of the city.	chap16	he inflicted the most exquisite tortures on
ch16pa16se001	rema	Remarks on the passage of Tacitus relative to the persecution of the Christians by Nero	chap16	The most sceptical criticism is obliged to
ch16pa17se001	oppr	Oppression of the Jews and Christians by Domitian	chap16	It is somewhat remarkable that the flames
ch16pa18se001	exec	Execution of Clemens the consul	chap16	But, although the obscurity of the house
ch16pa19se001	igno	Ignorance of Pliny concerning the Christians	chap16	About ten years afterwards, under the reign
ch16pa20se001	traj	Trajan and his successors establish a legal mode of proceeding against them.	chap16	The answer of Trajan, to which the
ch16pa21se001	popu	Popular clamours	chap16	The expedient which was employed to elude
ch16pa22se001	tria	Trials of the Christians.	chap16	Punishment was not the inevitable consequence of
ch16pa23se001	huma	Humanity of Roman magistrates	chap16	The total disregard of truth and probability
ch16pa23se009	inco	Inconsiderable number of martyrs	chap16	The martyrs, devoted to
ch16pa24se001	exam	Example of Cyprian bishop of Carthage	chap16	During the same period of persecution, the
ch16pa24se006	hisd	His danger and flight.	chap16	who loudly demanded that
ch16pa25se001	hisb	A.D. 257. His banishment.	chap16	When Valerian was consul for the third,
ch16pa26se001	hisc	His condemnation.	chap16	apprehended, Galerius Maximus, proconsul of Africa, received
ch16pa27se001	hism	His martyrdom.	chap16	As soon as the sentence was proclaimed,
ch16pa28se001	vari	Various incitements to martyrdom.	chap16	It was in the choice of Cyprian
ch16pa29se001	ardo	Ardour of the first Christians.	chap16	The sober discretion of the present age
ch16pa30se001	grad	Gradual relaxation.	chap16	But, although devotion had raised, and eloquence
ch16pa31se001	thre	Three methods of escaping martyrdom.	chap16	A modern Inquisitor would hear with surprise
ch16pa32se001	alte	Alternatives of severity and toleration.	chap16	Notwithstanding the general rules established for the
ch16pa32se004	thet	The ten persecutions.	chap16	but the celebrated number
ch16pa33se001	supp	Supposed edicts of Tiberius and Marcus Antoninus.	chap16	The Apology of Tertullian contains two very
ch16pa34se001	stat	State of the Christians in the reigns of Commodus and Severus. A.D. 180..	chap16	By a singular fatality, the hardships which
ch16pa35se001	ofth	Of the succession of Severus.A.D. 211-249	chap16	But the laws which Severus had enacted
ch16pa36se001	ofma	Of Maximin, Philip and Decius.	chap16	Notwithstanding the cruel disposition of Maximin, the
ch16pa37se001	ofva	Of Valerian, Gallienus, and his successors. A.D. 253-260..	chap16	The administration of Valerian was distinguished by
ch16pa38se001	paul	Paul of Samosata, his manners. A.D. 260.	chap16	The story of Paul of Samosata, who
ch16pa39se001	heisd	He is degraded from the see of Antioch. A.D. 270.	chap16	Notwithstanding these scandalous vices, if Paul of
ch16pa39se010	thes	The sentence is executed by Aurelian. A.D. 274.	chap16	He considered the bishops
ch16pa40se001	peace	Peace and prosperity of the church under Diocletian.A.D. 284-303	chap16	Amidst the frequent revolutions of the empire
ch16pa41se001	prog	Progress of zeal and superstition among the Pagans.	chap16	Notwithstanding this seeming security, an attentive observer
ch16pa42se001	maxi	Maximian and Galerius punish a few Christian soldiers.	chap16	Although the policy of Diocletian and the
ch16pa43se001	gale	Galerius prevails on Diocletian to begin a general persecution.	chap16	After the success of the Persian war
ch16pa44se001	demo	Demolition of the church of Nicomedia. A.D. 303. 23rd Feb.	chap16	The pleasure of the emperors was at
ch16pa45se001	thefi	The first edict against the Christians. 24th Feb.	chap16	The next day the general edict of
ch16pa46se001	zeala	Zeal and punishment of a Christian.	chap16	This edict was scarcely exhibited to the
ch16pa47se001	fireo	Fire of the palace of Nicomedia imputed to the Christians..	chap16	His fears were soon alarmed by the
ch16pa48se001	execu	Execution of the first edict.	chap16	As the edict against the Christians was
ch16pa49se001	demol	Demolition of the churches.	chap16	The copies, as well as the versions,
ch16pa50se001	subs	Subsequent edicts.	chap16	Some slight disturbances, though they were suppressed
ch16pa51se001	gener	General idea of the persecution.	chap16	Diocletian had no sooner published his edicts
ch16pa52se001	inth	in the western provinces under Constantius and Constantine;.	chap16	The mild and humane temper of Constantius
ch16pa53se001	inita	in Italy and Africa, under Maximian and Severus;	chap16	The provinces of Italy and Africa experienced
ch16pa54se001	unde	under Maxentius;	chap16	The revolt of Maxentius immediately restored peace
ch16pa55se001	inil	in Illyricum and the East under Galerius and Maximin.	chap16	The sanguinary temper of Galerius, the first
ch16pa56se001	galer	Galerius publishes an edict of toleration	chap16	Among the important cares which have occupied
ch16pa57se001	peaceof	Peace of the church.	chap16	When Galerius subscribed this edict of toleration,
ch16pa58se001	maxim	Maximin prepares to renew the persecution.	chap16	But this treacherous calm was of short
ch16pa59se001	endo	End of the persecutions.	chap16	The Asiatic Christians had everything to dread
ch16pa60se001	prob	Probable account of the sufferings of the martyrs and confessors.	chap16	In this general view of the persecution
ch16pa61se001	numb	Number of martyrs	chap16	The vague descriptions of exile and imprisonment,
ch16pa62se001	conc	Conclusion.	chap16	We shall conclude this chapter by a
ch17pa02se001	desi	Design of a new capital. A.D. 324	chap17	After the defeat and abdication of Licinius
ch17pa02se009	situ	Situation of Byzantium	chap17	the incomparable position of
ch17pa03se001	desc	Description of CONSTANTINOPLE	chap17	If we survey Byzantium in the extent
ch17pa04se001	theb	The Bosphorus	chap17	The winding channel through which the waters
ch17pa05se001	thep	The Port	chap17	The harbour of Constantinople, which may be
ch17pa06se001	thepr	The Propontis	chap17	Between the Bosphorus and the Hellespont, the
ch17pa07se001	thehe	The Hellespont	chap17	The geographers who, with the most skilful
ch17pa08se001	adva	Advantages of Constantinople	chap17	We are at present qualified to view
ch17pa09se001	foun	Foundation of the city.	chap17	The prospect of beauty, of safety, and
ch17pa10se001	exte	Extent	chap17	In the actual state of the city,
ch17pa11se001	prog	Progress of the work.	chap17	The master of the Roman world, who
ch17pa12se001	edif	Edifices	chap17	During the siege of Byzantium, the conqueror
ch17pa13se001	popu	Population	chap17	The populousness of his favoured city was
ch17pa14se001	priv	Privileges	chap17	The frequent and regular distributions of wine
ch17pa15se001	dedi	Dedication. A.D. 330 or 334.	chap17	As Constantine urged the progress of the
ch17pa16se001	form	Form of government.	chap17	The foundation of a new capital is
ch17pa17se001	hier	Hierachy of the state.	chap17	The manly pride of the Romans, content
ch17pa18se001	thre	Three ranks of honour.	chap17	All the magistrates of sufficient importance to
ch17pa18se005	four	Four divisions of office	chap17	I. To the consuls
ch17pa19se001	theco	The consuls	chap17	As long as the Roman consuls were
ch17pa20se001	thepa	The patricians	chap17	The proudest and most perfect separation which
ch17pa21se001	thepra	The praetorian praefects	chap17	The fortunes of the Praetorian prefects were
ch17pa23se001	prae	The praefects of Rome and Constantinople.	chap17	Rome and Constantinople were alone excepted from
ch17pa24se001	proco	The proconsuls, vice-praefects, etc	chap17	Those who, in the Imperial hierarchy, were
ch17pa25se001	gove	The governors of the provinces	chap17	As the spirit of jealousy and ostentation
ch17pa26se001	prof	The profession of the law.	chap17	All the civil magistrates were drawn from
ch17pa27se001	mili	The military officers.	chap17	In the system of policy introduced by
ch17pa28se001	dist	Distinction of the troops.	chap17	The memory of Constantine has been deservedly
ch17pa29se001	redu	Reduction of the legions	chap17	The same timid policy, of dividing whatever
ch17pa30se001	diff	Difficulty of levies.	chap17	In the various states of society, armies
ch17pa31se001	incr	Increase of Barbarian auxillaries	chap17	Roman armies became every day more universal,
ch17pa32se001	seve	Seven ministers of the palace.	chap17	Besides the magistrates and generals, who at
ch17pa32se001	cham	The chamberlain	chap17	1. The private apartments
ch17pa32se005	mast	The master of the offices.	chap17	2. The principal administration
ch17pa32se012	quae	The quaestor	chap17	3. In the course
ch17pa32se018	publ	The public treasurer	chap17	4. The extraordinary title
ch17pa32se024	priva	The private treasurer	chap17	5. Besides the public
ch17pa32se030	coun	The counts of the domestics.	chap17	6, 7. The chosen
ch17pa33se001	agen	Agents, or official spies.	chap17	The perpetual intercourse between the court and
ch17pa34se001	useo	Use of torture	chap17	The deceitful and dangerous experiment of the
ch17pa35se001	fina	Finances	chap17	These evils, however terrible they may appear,
ch17pa36se001	gene	The general tribute, or indiction.	chap17	which serve to ascertain the chronology of
ch17pa37se001	asse	Assessed in the form of a capitation.	chap17	Either from design or from accident, the
ch17pa39se001	capi	Capitation on trade and industry.	chap17	But this tax or capitation on the
ch17pa40se001	free	Free gifts.	chap17	These general taxes were imposed and levied
ch17pa41se001	conc	Conclusion	chap17	A people elated by pride, or soured
ch18pa03se005	notarg	A.D. 323-337	chap18	reign was a period
ch18pa06se005	edic	A.D. 325, October 1	chap18	An edict of Constantine,
ch18pa13se008	notarg	A.D. 332, April 20.	chap18	merit of the victory,
ch18pa16se003	notarg	A.D. 337, May 22.	chap18	sixty-four, after a short
ch18pa21se008	death	A.D. 342.	chap18	hour of his death.
ch18pa22se004	sing	A.D. 348	chap18	the battle of Singara
ch18pa23se002	notarg	A.D. 338,346,350.	chap18	against the power of
ch19pa02se007	gall	Gallus declared Caesar, A.D. 351, March 5	chap19	to invest Gallus, in
ch19pa07se010	heis	He is sent to Athens, A.D. 355, May	chap19	Athens for the place
ch19pa11se009	fata	Fatal end of Sylvanus, A.D. 355, September.	chap19	In the summer which
ch20pa02se001	date	Date of the conversion of Constantine. A.D. 306	chap20	In the consideration of a subject which
ch20pa02se003	notarg	A.D. 312.	chap20	the heavens whilst he
ch20pa02se004	notarg	A.D. 326.	chap20	renounced the gods of
ch20pa02se006	notarg	A.D. 337.	chap20	received, as a catechumen,
ch20pa02se010	notarg	A.D. 321.	chap20	which enjoined the solemn
ch20pa03se001	hisp	His Pagan superstition.	chap20	Whatever symptoms of Christian piety might transpire
ch20pa04se001	hepr	He protects the Christians of Gaul. A.D. 306-312.	chap20	As long as Constantine exercised a limited
ch20pa05se001	edic	Edict of Milan. A.D. 313, March.	chap20	About five months after the conquest of
ch20pa06se001	usea	Use and beauty of the Christian morality.	chap20	But the counsels of princes are more
ch20pa07se001	theo	Theory and practice of passive obedience..	chap20	The passive and unresisting obedience which bows
ch20pa08se001	divi	Divine right of Constantine.	chap20	In the general order of Providence, princes
ch20pa08se014	gene	General Edict, A.D. 324	chap20	general edict of toleration:
ch20pa09se001	loya	Loyalty and zeal of the Christian party.	chap20	The assurance that the elevation of Constantine
ch20pa10se001	expe	Expectation and belief of a miracle.	chap20	The enthusiasm which inspired the troops, and
ch20pa11se001	thel	The Labarum, or standard of the cross..	chap20	An instrument of the tortures which were
ch20pa12se001	thed	The dream of Constantine.	chap20	In all occasions of danger or distress
ch20pa13se001	appe	Appearance of a cross in the sky..	chap20	The philosopher, who with calm suspicion examines
ch20pa13se004	notarg	A.D. 321	chap20	the Roman victory, Nazarius
ch20pa13se006	notarg	A.D. 338	chap20	from the original dream,
ch20pa14se001	thec	The conversion of Constantine might be sincere.	chap20	The Protestant and philosophic readers of the
ch20pa15se001	devo	Devotion and privileges of Constantine.	chap20	The awful mysteries of the Christian faith
ch20pa16se001	dela	Delay of his baptism till the approach of death.	chap20	The pride of Constantine, who refused the
ch20pa17se001	prop	Propagation of Christianity.	chap20	The gratitude of the church has exalted
ch20pa18se001	chan	Change of the national religion..	chap20	The irresistible power of the Roman emperors
ch20pa18se005	notarg	A.D. 312-438	chap20	ecclesiastical order; and the
ch20pa19se001	dist	Distinction of the spiritual and temporal powers.	chap20	But the distinction of the spiritual and
ch20pa20se001	stat	State of the bishops under the Christian emperors..	chap20	The Catholic church was administered by the
ch20pa21se001	elec	Election of bishops.	chap20	The freedom of elections subsisted long after
ch20pa22se001	ordi	Ordination of the clergy	chap20	The bishops alone possessed the faculty of
ch20pa23se001	prope	Property.	chap20	The edict of Milan secured the revenue
ch20pa24se001	civi	Civil Jurisdiction.	chap20	The Latin clergy, who erected their tribunal
ch20pa25se001	spir	Spiritual censures.	chap20	The bishop was the perpetual censor of
ch20pa26se001	free	Freedom of public preaching.	chap20	Every popular government has experienced the effects
ch20pa27se001	priv	Privilege of legislative assemblies	chap20	The representatives of the Christian republic were
ch20pa27se005	notarg	A.D. 314.	chap20	expenses of their journey.
ch20pa27se006	notarg	A.D. 325.	chap20	common interest of the
ch21pa02se001	afri	African Controversy, A.D. 312.	chap21	The complaints and mutual accusations which assailed
ch21pa03se001	schi	Schism of the Donatists, A.D. 315.	chap21	But this incident, so inconsiderable that it
ch21pa04se001	thet	The Trinitarian controversy.	chap21	The schism of the Donatists was confined
ch21pa05se001	thes	The system of Plato. Before Christ 360.	chap21	The genius of Plato, informed by his
ch21pa05se003	thel	The Logos	chap21	soul or spirit of
ch21pa06se001	taug	taught in the scool of Alexandria. Before Christ 300.	chap21	The arms of the Macedonians diffused over
ch21pa07se001	reve	Revealed by the Apostle St John, A.D. 97.	chap21	The eloquence of Plato, the name of
ch21pa07se005	thee	The Ebionites and Docetes	chap21	I. The faith of
ch21pa08se001	myst	Mysterious nature of the Trinity.	chap21	The divine sanction which the Apostle had
ch21pa09se001	zeal	Zeal of the Christians.	chap21	A chosen society of philosophers, men of
ch21pa10se001	auth	Authority of the church..	chap21	The devotion of individuals was the first
ch21pa10se006	fact	Factions	chap21	A metaphysical argument became the cause or
ch21pa10se010	hete	 Arius	chap21	heterodox opinions of Arius
ch21pa11se001	thre	Three systems of the Trinity.	chap21	When the mysteries of the Christian faith
ch21pa11se002	aria	Arianism.	chap21	According to the first
ch21pa11se005	trit	Tritheism.	chap21	invested with the titles
ch21pa11se006	sabe	Sabellianism.	chap21	possessed all the inherent,
ch21pa12se001	coun	Council of Nice, A.D. 325.	chap21	If the bishops of the council of
ch21pa13se001	cree	Arian Creeds.	chap21	The authority of a general council, to
ch21pa14se001	sect	Arian Sects	chap21	It will not be expected, it would
ch21pa15se001	fait	Faith of the Western or Latin church	chap21	The provinces of Egypt and Asia, which
ch21pa15se007	counc	Council of Rimi, A.D. 360	chap21	Their sentiments and their
ch21pa16se001	cond	Conduct of the emperors in the Arian controvesy	chap21	Such was the rise and progress, and
ch21pa17se001	indi	Indifference of Constantine, A.D. 324	chap21	The unhappy spirit of discord which pervaded
ch21pa17se007	hisz	His zeal. A.D. 325	chap21	He was provoked by
ch21pa17se013	hepe	He persecutes the Arian	chap21	The impious Arius was
ch21pa18se001	andt	and the orthodox party, A.D. 328-337	chap21	But, as if the conduct of the
ch21pa19se001	cons	Constantius favours the Arians, A.D. 337-361.	chap21	The sons of Constantine must have been
ch21pa20se001	acoun	Arian Councils	chap21	The sentiments of a judicious stranger, who
ch21pa21se001	char	Character and adventures of Athanasius	chap21	We have seldom an opportunity of observing,
ch21pa23se001	pers	Persecution against Athanasius, A.D. 330	chap21	In his youth, the primate of Egypt
ch21pa24se001	hisf	His first exile, A.D. 336	chap21	But the injustice of these ecclesiastical judges
ch21pa24se008	andr	and restoration, A.D. 338.	chap21	emperor changed the face
ch21pa25se001	hiss	His second exile, A.D. 341	chap21	The death of that prince exposed Athanasius
ch21pa26se001	andr2	and restoration, A.D. 349	chap21	During the second exile in the West,
ch21pa27se001	rese	Resentment of Constantius, A.D. 351	chap21	But the subject who has reduced his
ch21pa28se001	arle	Councils of Arles and Milan, A.D. 353-355	chap21	If the emperor had capriciously decreed the
ch21pa29se001	conde	Condemnation of Athanasius, A.D. 355.	chap21	if reason was indeed on the side
ch21pa30se001	exil	Exiles	chap21	The fall of Liberius and Osius reflected
ch21pa31se001	thir	Third expulsion of Athanasius from Alexandria, A.D. 356	chap21	The disgrace and exile of the orthodox
ch21pa32se001	hisb	His behaviour	chap21	Athanasius had indeed escaped from the most
ch21pa33se001	hisr	His retreat, A.D. 356-362	chap21	The despotic power of his implacable enemy
ch21pa34se001	bish	Arian Bishops	chap21	The persecution of Athanasius and of so
ch21pa34se003	divi	Divisions	chap21	or by totally separating
ch21pa35se001	rome	Rome	chap21	The Roman pontiff, as long as he
ch21pa36se001	const	Constantinople	chap21	Notwithstanding the rapid increase of Christians under
ch21pa37se001	crue	Cruelty of the Arians	chap21	The cruel and arbitrary disposition of Constantius,
ch21pa38se001	revo	The revolt and fury of the Donatists Circumcellions, A.D. 345 etc	chap21	While the flames of the Arian controversy
ch21pa39se001	thei	Their religious suicides	chap21	Such disorders are the natural effects of
ch21pa40se001	gene	General character of the Christian sects, A.D. 312-361.	chap21	The simple narrative of the intestine divisions
ch21pa41se001	tole	Toleration of paganism	chap21	A modern writer, who, with a just
ch21pa41se004	byco	by Constantine,	chap21	of their master; but
ch21pa42se001	andh	and his sons.	chap21	The sons of Constantine trod in the
ch22pa01se001	thej	The jealousy of Constantius against Julian.	chap22	WHILE the Romans languished under the ignominious
ch22pa01se012	fear	Fears and envy of Constantius.	chap22	The personal fears of
ch22pa02se001	thel	The legions of Gaul are ordered to march into the East. A.D. 360, April	chap22	The apparent tranquillity of Gaul, and the
ch22pa03se001	thei	Their discontents	chap22	After a painful conflict, Julian was compelled
ch22pa04se001	they	They proclaim Julian emperor.	chap22	As soon as the approach of the
ch22pa05se001	hisp	His protestations of innocence .	chap22	The grief of Julian could proceed only
ch22pa06se001	hise	His envoy to Constantius.	chap22	To moderate the zeal of his party,
ch22pa07se001	hisf	His fourth and fifth expedition beyond the Rhine. A.D. 360,361.	chap22	The negotiations of peace were accompanied and
ch22pa08se001	frui	Fruitless treaty and declaration of war, A.D. 361.	chap22	The ambassadors of Julian had been instructed
ch22pa09se001	juli	Julian prepares to attack Constantius.	chap22	The situation of Julian required a vigorous
ch22pa10se001	hism	His march from the Rhine to Illyricum.	chap22	The hopes of Julian depended much less
ch22pa11se001	heju	He justifies his cause.	chap22	The homage which Julian obtained from the
ch22pa12se001	host	Hostile preparations..	chap22	The intelligence of the march and rapid
ch22pa13se001	andd	And death of Constantius, A.D. 361, November 30.	chap22	But the humanity of Julian was preserved
ch22pa13se011	julia	Julian enters Constantinople, December 11. 	chap22	and he made his
ch22pa13se015	andi	and is acknowledged by the whole empire	chap22	acquired the undisputed possession
ch22pa14se001	hisc	His civil government and private life.	chap22	Philosophy had instructed Julian to compare the
ch22pa15se001	refo	Reformation of the palace.	chap22	The reformation of the Imperial court was
ch22pa16se001	cham	Chamber of justice.	chap22	But the work of public reformation would
